epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8718465,0.18167941,0.20240572,0.047865883,20.0,-3.0553455,0.0,100.0,0.0
1,0.8745347,0.17345822,0.20279649,0.04680829,40.0,-5.183899,0.0,200.0,0.0
2,0.8757064,0.16526961,0.20281152,0.045553196,60.0,-7.3479996,0.0,300.0,0.0
3,0.87721235,0.16034466,0.20307434,0.044800706,80.0,-9.519356,0.0,400.0,0.0
4,0.87798035,0.15661114,0.20320114,0.04416846,100.0,-11.603844,0.0,500.0,0.0
5,0.87888545,0.15363629,0.20341301,0.04370018,120.0,-13.7305355,0.0,600.0,0.0
6,0.8793231,0.15159158,0.20349117,0.04341914,140.0,-15.704206,0.0,700.0,0.0
7,0.8792307,0.15053476,0.20343776,0.043280125,160.0,-17.697475,0.0,800.0,0.0
8,0.87965316,0.14957379,0.2035425,0.043137502,180.0,-19.771755,0.0,900.0,0.0
9,0.87998027,0.14876302,0.20362708,0.04301805,200.0,-21.610142,0.0,1000.0,0.0
10,0.8799957,0.14807239,0.20362821,0.042963073,220.0,-23.537516,0.0,1100.0,0.0
11,0.8799055,0.14772569,0.20359163,0.04285892,240.0,-25.387365,0.0,1200.0,0.0
12,0.87990093,0.14704567,0.20357668,0.042693414,260.0,-27.231909,0.0,1300.0,0.0
13,0.8799842,0.1470695,0.20360346,0.042656604,280.0,-29.035183,0.0,1400.0,0.0
14,0.8799919,0.1470037,0.20360783,0.042628665,300.0,-30.753702,0.0,1500.0,0.0
15,0.8800723,0.14703475,0.20361662,0.04260712,320.0,-32.41567,0.0,1600.0,0.0
16,0.8801239,0.14672813,0.20363453,0.04252385,340.0,-34.093037,0.0,1700.0,0.0
17,0.880171,0.14659567,0.203635,0.042473186,360.0,-35.727715,0.0,1800.0,0.0
18,0.8802431,0.14625321,0.20364866,0.04240425,380.0,-37.30174,0.0,1900.0,0.0
19,0.8802179,0.14626636,0.20364471,0.042398516,400.0,-38.758076,0.0,2000.0,0.0
20,0.880239,0.14655511,0.20365246,0.042486884,420.0,-40.239204,0.0,2100.0,0.0
21,0.88013345,0.14679913,0.20362587,0.042515483,440.0,-41.74389,0.0,2200.0,0.0
22,0.8801711,0.14676197,0.20363626,0.042535674,460.0,-43.12022,0.0,2300.0,0.0
23,0.88019943,0.14670534,0.20364766,0.042517472,480.0,-44.593338,0.0,2400.0,0.0
24,0.88022405,0.14659317,0.20365313,0.042524673,500.0,-45.90402,0.0,2500.0,0.0
25,0.88026065,0.14659409,0.20365635,0.04267337,520.0,-47.211792,0.0,2600.0,0.0
26,0.8803318,0.14638783,0.20367031,0.043853875,540.0,-47.183247,0.0,2700.0,0.0
27,0.88034856,0.14641969,0.20368406,0.0460149,560.0,-46.647163,0.0,2800.0,0.0
28,0.8801443,0.14776559,0.20363827,0.048521236,580.0,-46.30578,0.0,2900.0,0.0
29,0.8799114,0.14928699,0.20358486,0.050127245,600.0,-47.96395,0.0,3000.0,0.0
30,0.8797515,0.15047404,0.20355353,0.05138766,620.0,-50.44781,0.0,3100.0,0.0
31,0.87963915,0.1514555,0.20353384,0.05234147,640.0,-51.801178,0.0,3200.0,0.0
32,0.87940997,0.15260793,0.20349422,0.053250145,660.0,-51.83787,0.0,3300.0,0.0
33,0.8789938,0.15379094,0.20340757,0.05409512,680.0,-53.32144,0.0,3400.0,0.0
34,0.8788721,0.15414958,0.20337602,0.054586746,700.0,-54.487648,0.0,3500.0,0.0
35,0.87883824,0.15412872,0.20336394,0.05508442,720.0,-55.06532,0.0,3600.0,0.0
36,0.8788339,0.15400328,0.20335558,0.05547906,740.0,-56.156384,0.0,3700.0,0.0
37,0.8788506,0.15386191,0.20335694,0.055673014,760.0,-57.34203,0.0,3800.0,0.0
38,0.87875396,0.15415385,0.20332739,0.05581223,780.0,-58.323467,0.0,3900.0,0.0
39,0.8787918,0.15420456,0.20333524,0.055859573,800.0,-59.375446,0.0,4000.0,0.0
40,0.87880784,0.15421836,0.20333907,0.055828184,820.0,-60.345703,0.0,4100.0,0.0
41,0.878771,0.15416126,0.2033289,0.055743545,840.0,-61.326008,0.0,4200.0,0.0
42,0.878751,0.15420571,0.20332058,0.055633556,860.0,-62.239704,0.0,4300.0,0.0
43,0.8787901,0.15433228,0.20332547,0.055529486,880.0,-63.182182,0.0,4400.0,0.0
44,0.87878925,0.15454964,0.20332184,0.055448722,900.0,-64.14399,0.0,4500.0,0.0
45,0.87878036,0.15458837,0.20332167,0.055279005,920.0,-64.969894,0.0,4600.0,0.0
46,0.8787777,0.15451652,0.20331827,0.055091627,940.0,-65.860275,0.0,4700.0,0.0
47,0.8787797,0.15447284,0.20331903,0.05491092,960.0,-66.50923,0.0,4800.0,0.0
48,0.8787597,0.15457189,0.20331344,0.054750882,980.0,-67.37282,0.0,4900.0,0.0
49,0.87875175,0.15459657,0.20331076,0.05459445,1000.0,-68.16512,0.0,5000.0,0.0
