epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8604444,0.11559175,0.2040793,0.0360973,20.0,-2.9712052,0.020000000298023225,100.0,0.027999998815357686
1,0.8600458,0.11384612,0.2041728,0.036387973,40.0,-5.1086054,0.020000000298023225,200.0,0.031999998
2,0.85962427,0.11455648,0.20402889,0.037087016,60.0,-6.871203,0.02500000037252903,300.0,0.025999999
3,0.8598496,0.11548784,0.20399702,0.037801236,80.0,-8.548556,0.02500000074505806,400.0,0.049000002
4,0.85935175,0.11685182,0.20392784,0.038808912,100.0,-9.902321,0.0750000037252903,500.0,0.059999995
5,0.8591876,0.11904279,0.20387295,0.04053091,120.0,-10.525698,0.114999995,600.0,0.081
6,0.8596199,0.11913105,0.20397227,0.04162446,140.0,-11.324793,0.19500001,700.0,0.096
7,0.85967064,0.119084395,0.20406513,0.042385012,160.0,-10.701279,0.28000003,800.0,0.178
8,0.8597781,0.11923717,0.20414536,0.04298717,180.0,-10.900434,0.38000003,900.0,0.223
9,0.8597342,0.11920098,0.20409814,0.04338767,200.0,-12.275939,0.365,1000.0,0.265
10,0.8596218,0.11902036,0.2040889,0.043957286,220.0,-13.746414,0.315,1100.0,0.30100003
11,0.8595933,0.11908976,0.2040765,0.044405684,240.0,-11.425518,0.48499998,1200.0,0.30100003
12,0.85948074,0.11928586,0.20406905,0.045087673,260.0,-12.636709,0.465,1300.0,0.323
13,0.8596033,0.1195851,0.20406553,0.045488074,280.0,-14.769989,0.39,1400.0,0.329
14,0.85956776,0.119506195,0.20407286,0.045803886,300.0,-14.48818,0.38000003,1500.0,0.361
15,0.8594462,0.1197358,0.2040616,0.046159573,320.0,-11.704347,0.47000003,1600.0,0.371
16,0.85961753,0.11989186,0.20406489,0.046264634,340.0,-12.340054,0.525,1700.0,0.36699998
17,0.8597229,0.11982261,0.20408413,0.046256576,360.0,-13.641069,0.49999994,1800.0,0.40699998
18,0.8596317,0.11968547,0.20406601,0.046326485,380.0,-13.905592,0.54499996,1900.0,0.389
19,0.85961974,0.11977426,0.20404938,0.0463838,400.0,-15.48573,0.48999995,2000.0,0.394
20,0.8596779,0.11978062,0.20405409,0.046385035,420.0,-13.652842,0.56,2100.0,0.38099998
21,0.8595996,0.11963786,0.2040395,0.046381354,440.0,-13.634668,0.59,2200.0,0.425
22,0.8596939,0.11954826,0.20405641,0.04634966,460.0,-14.786255,0.55,2300.0,0.402
23,0.8596527,0.11949506,0.20405737,0.046366617,480.0,-14.264982,0.545,2400.0,0.407
24,0.8596511,0.11958651,0.20404764,0.046381097,500.0,-15.053162,0.54499996,2500.0,0.40399998
25,0.859729,0.11955328,0.20406294,0.0463836,520.0,-14.182619,0.56499994,2600.0,0.389
26,0.8598773,0.11958321,0.2040916,0.046403497,540.0,-12.341449,0.645,2700.0,0.4
27,0.85998356,0.11957228,0.20409612,0.046383966,560.0,-13.104517,0.61499995,2800.0,0.41599998
28,0.8600941,0.11957661,0.20412838,0.04636374,580.0,-14.767294,0.605,2900.0,0.42400002
29,0.8601988,0.11966739,0.20414403,0.04636739,600.0,-13.614743,0.68,3000.0,0.373
30,0.860305,0.11963608,0.20417099,0.046355423,620.0,-14.609286,0.66499996,3100.0,0.419
31,0.8603903,0.1196177,0.20418647,0.04633249,640.0,-12.645114,0.725,3200.0,0.411
32,0.8604234,0.1195633,0.20419474,0.046330668,660.0,-14.858966,0.65,3300.0,0.417
33,0.8604647,0.119677864,0.20420614,0.046344552,680.0,-15.055682,0.65500003,3400.0,0.38500002
34,0.8604577,0.11977843,0.20422192,0.046366006,700.0,-12.600146,0.66999996,3500.0,0.40500003
35,0.860541,0.11998799,0.20424852,0.046473436,720.0,-12.593732,0.665,3600.0,0.407
36,0.86070937,0.120150805,0.20427375,0.046576533,740.0,-11.303201,0.695,3700.0,0.43700004
37,0.86095035,0.12027447,0.20432225,0.046658162,760.0,-12.201882,0.635,3800.0,0.42600003
38,0.86124146,0.12043331,0.20435734,0.046775226,780.0,-9.671866,0.69500005,3900.0,0.4
39,0.8613451,0.120563984,0.20437007,0.04682887,800.0,-10.659576,0.695,4000.0,0.42600003
40,0.8616131,0.12062726,0.20440988,0.04683716,820.0,-9.196318,0.715,4100.0,0.4
41,0.8618078,0.120665595,0.20445137,0.04682124,840.0,-9.020263,0.71,4200.0,0.40100002
42,0.86189955,0.12066448,0.20447735,0.046803184,860.0,-10.491026,0.70500004,4300.0,0.41500002
43,0.861946,0.120743535,0.20448938,0.046760224,880.0,-8.608822,0.76,4400.0,0.4
44,0.8619127,0.12080679,0.2044898,0.04673397,900.0,-10.040774,0.71500003,4500.0,0.41400003
45,0.86191446,0.120818995,0.20449594,0.04669352,920.0,-10.975108,0.645,4600.0,0.406
46,0.86191654,0.12079197,0.20450333,0.04664794,940.0,-9.912555,0.71999997,4700.0,0.399
47,0.8619736,0.120774254,0.20451955,0.046625786,960.0,-8.38559,0.755,4800.0,0.40500003
48,0.86198175,0.120791815,0.20452717,0.04659667,980.0,-11.04434,0.68500006,4900.0,0.41399997
49,0.86201113,0.120847866,0.20453176,0.046571698,1000.0,-10.370821,0.7,5000.0,0.397
