epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8527175,0.09938284,0.20413125,0.03484763,20.0,-3.007412,0.015000000223517418,100.0,0.023999999463558196
1,0.8529404,0.09776475,0.2039684,0.03500547,40.0,-4.878843,0.05000000111758709,200.0,0.033999998
2,0.85293037,0.09782346,0.20384212,0.035511315,60.0,-6.697152,0.05000000149011612,300.0,0.03699999898672104
3,0.8527586,0.09878696,0.20386216,0.03644105,80.0,-8.71393,0.04000000059604645,400.0,0.020999999716877937
4,0.85274774,0.10007844,0.20387678,0.038281873,100.0,-9.793386,0.08500000312924386,500.0,0.044999998
5,0.8532289,0.1008893,0.20392609,0.039196167,120.0,-11.059616,0.10500000305473804,600.0,0.059000004
6,0.8537111,0.10172906,0.20412806,0.040636867,140.0,-12.221128,0.0950000036507845,700.0,0.07
7,0.8535085,0.10231376,0.20412764,0.04139231,160.0,-12.717272,0.165,800.0,0.097
8,0.85338277,0.10317471,0.20414516,0.042784594,180.0,-13.919484,0.14500000178813935,900.0,0.137
9,0.85330427,0.103660166,0.20409831,0.043858934,200.0,-13.922228,0.2,1000.0,0.15799999
10,0.85307777,0.10407914,0.20407227,0.04456043,220.0,-14.267035,0.26,1100.0,0.19000001
11,0.8529132,0.10438023,0.20406082,0.04533693,240.0,-14.328636,0.305,1200.0,0.238
12,0.8528841,0.10532737,0.20402753,0.04666504,260.0,-14.545542,0.33499998,1300.0,0.26099998
13,0.85292006,0.10552291,0.20404239,0.04748727,280.0,-16.521011,0.24499997,1400.0,0.31300002
14,0.853228,0.105865575,0.20405594,0.048197594,300.0,-15.139163,0.365,1500.0,0.288
15,0.85332334,0.106156304,0.20407076,0.04869242,320.0,-14.353848,0.42,1600.0,0.30900002
16,0.85324985,0.10657396,0.20400055,0.04920883,340.0,-15.389008,0.39000002,1700.0,0.338
17,0.8532769,0.107127704,0.20394973,0.04952778,360.0,-13.578443,0.475,1800.0,0.31300002
18,0.85348004,0.10759512,0.20395318,0.049767975,380.0,-14.574577,0.41500002,1900.0,0.337
19,0.85378855,0.10827724,0.2039698,0.050087344,400.0,-14.394832,0.39499998,2000.0,0.33400002
20,0.8539627,0.108789206,0.20397535,0.05040752,420.0,-11.606482,0.475,2100.0,0.387
21,0.85418797,0.109287344,0.20405349,0.05061696,440.0,-10.560322,0.585,2200.0,0.359
22,0.8542284,0.10963646,0.20408246,0.050626583,460.0,-10.854571,0.54499996,2300.0,0.376
23,0.8543323,0.10985015,0.20411256,0.050624896,480.0,-10.080391,0.57,2400.0,0.388
24,0.8546691,0.11000524,0.20422947,0.050602537,500.0,-10.723866,0.53999996,2500.0,0.402
25,0.8551588,0.110150054,0.204344,0.05059279,520.0,-11.092127,0.575,2600.0,0.435
26,0.85569924,0.11032009,0.2044724,0.05057966,540.0,-11.314099,0.54499996,2700.0,0.40099996
27,0.85635006,0.1106746,0.20461562,0.050555132,560.0,-9.527141,0.63,2800.0,0.40399998
28,0.8569285,0.11095514,0.20474413,0.050579518,580.0,-12.240213,0.57000005,2900.0,0.43599996
29,0.8575161,0.111172654,0.20486669,0.05055983,600.0,-11.349461,0.61499995,3000.0,0.41400003
30,0.8581047,0.11134676,0.20500049,0.050581824,620.0,-11.648115,0.58,3100.0,0.42
31,0.85877895,0.111608565,0.20514706,0.050618142,640.0,-10.657834,0.62,3200.0,0.40500003
32,0.8593065,0.11184341,0.20527153,0.05063507,660.0,-10.260385,0.655,3300.0,0.417
33,0.85984564,0.112105355,0.20540194,0.050683297,680.0,-9.271207,0.68500006,3400.0,0.421
34,0.86042196,0.1123955,0.20554149,0.050727867,700.0,-9.852037,0.64,3500.0,0.44099998
35,0.8608413,0.11255988,0.20562486,0.050779115,720.0,-9.575701,0.635,3600.0,0.43899998
36,0.86139506,0.11278733,0.2057502,0.050807428,740.0,-7.391547,0.70500004,3700.0,0.41300002
37,0.8618568,0.11299217,0.2058545,0.050839134,760.0,-9.131725,0.6650001,3800.0,0.425
38,0.862282,0.113162115,0.205954,0.05085299,780.0,-8.924426,0.71,3900.0,0.408
39,0.86267453,0.113353685,0.20604153,0.0508838,800.0,-5.736174,0.76,4000.0,0.42600003
40,0.8630222,0.11342522,0.2061229,0.050905555,820.0,-6.757634,0.73999995,4100.0,0.43
41,0.86333084,0.113596275,0.20620063,0.050920498,840.0,-6.2573695,0.69,4200.0,0.452
42,0.8636837,0.11372014,0.20626703,0.050937105,860.0,-5.5694914,0.825,4300.0,0.39499998
43,0.8640129,0.11374996,0.20633337,0.050937127,880.0,-5.2438173,0.79,4400.0,0.43800002
44,0.8643516,0.1139314,0.20640644,0.05098663,900.0,-6.2088685,0.71000004,4500.0,0.42800003
45,0.86458987,0.11407842,0.20646045,0.051033735,920.0,-6.610202,0.76000005,4600.0,0.419
46,0.86483777,0.11419934,0.20651034,0.051059924,940.0,-4.89777,0.81499994,4700.0,0.417
47,0.86501503,0.114291884,0.2065464,0.05107876,960.0,-4.994365,0.825,4800.0,0.417
48,0.86525595,0.114289925,0.20660284,0.051067136,980.0,-4.9244766,0.80999994,4900.0,0.408
49,0.8654305,0.114354946,0.20664862,0.0510569,1000.0,-4.56942,0.795,5000.0,0.421
