epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8521727,0.11018517,0.20378593,0.036688466,20.0,-2.9941432,0.030000000447034835,100.0,0.019999999552965164
1,0.85269153,0.10780871,0.20387848,0.035897456,40.0,-4.993577,0.04000000096857548,200.0,0.033
2,0.8523924,0.11080835,0.2038556,0.03662901,60.0,-6.8895926,0.045000001415610315,300.0,0.029
3,0.85292447,0.1172538,0.20403302,0.03831687,80.0,-8.315737,0.06500000096857547,400.0,0.031
4,0.8530041,0.12284092,0.20409176,0.03999761,100.0,-9.8614025,0.08000000193715096,500.0,0.031999998
5,0.85141265,0.13004602,0.20382702,0.04196502,120.0,-11.753664,0.045000001043081286,600.0,0.04
6,0.8495078,0.1357252,0.20349824,0.04344742,140.0,-12.755712,0.07500000111758709,700.0,0.053000003
7,0.8487213,0.13902037,0.20338479,0.044459023,160.0,-12.853238,0.15,800.0,0.052999996
8,0.84777945,0.14228559,0.20318016,0.045642346,180.0,-14.053202,0.125,900.0,0.071
9,0.84671414,0.1442021,0.20300034,0.046509262,200.0,-14.364351,0.18500002,1000.0,0.071
10,0.8462578,0.14629798,0.20290533,0.047153264,220.0,-13.182696,0.285,1100.0,0.088
11,0.8454541,0.14936943,0.20274667,0.048295308,240.0,-14.609053,0.29500002,1200.0,0.117
12,0.8445894,0.1520965,0.20260966,0.04910094,260.0,-14.975995,0.34,1300.0,0.13399999
13,0.84368837,0.15437548,0.20243315,0.04989259,280.0,-15.954275,0.33,1400.0,0.129
14,0.8430551,0.15511017,0.20234707,0.050183643,300.0,-14.9121,0.41500002,1500.0,0.201
15,0.84265614,0.15557891,0.2023057,0.050436348,320.0,-16.055866,0.38000003,1600.0,0.19500001
16,0.8420949,0.15694313,0.20220427,0.050931625,340.0,-15.596788,0.425,1700.0,0.19799998
17,0.8419607,0.15742868,0.20218337,0.051206697,360.0,-16.019434,0.445,1800.0,0.215
18,0.8415831,0.1585983,0.20211835,0.051600926,380.0,-17.964634,0.36999997,1900.0,0.20699999
19,0.84135306,0.15946086,0.20208402,0.051943146,400.0,-15.992613,0.41000003,2000.0,0.211
20,0.84137213,0.16056946,0.20210811,0.05232957,420.0,-17.998013,0.39499998,2100.0,0.20300002
21,0.84131825,0.1612568,0.20209388,0.052603383,440.0,-17.564327,0.465,2200.0,0.246
22,0.84137154,0.16146207,0.20211335,0.052783422,460.0,-18.073252,0.45,2300.0,0.24099998
23,0.8415548,0.1619093,0.20213827,0.05298441,480.0,-16.160772,0.445,2400.0,0.23099999
24,0.84123707,0.16369526,0.20209317,0.053542577,500.0,-12.765806,0.525,2500.0,0.225
25,0.84158266,0.1647705,0.20216861,0.05397873,520.0,-12.3207445,0.50999993,2600.0,0.23799999
26,0.8416837,0.16494559,0.20220783,0.05413745,540.0,-11.774582,0.60499996,2700.0,0.278
27,0.8414874,0.16548203,0.20216954,0.05435741,560.0,-10.266321,0.65500003,2800.0,0.223
28,0.8415964,0.16565853,0.20220307,0.054508634,580.0,-10.063042,0.615,2900.0,0.25700003
29,0.8418962,0.16581398,0.20227428,0.054618634,600.0,-9.201288,0.7,3000.0,0.265
30,0.84200937,0.165991,0.20229873,0.054730885,620.0,-9.821119,0.725,3100.0,0.27199998
31,0.842154,0.16635539,0.2023457,0.054917645,640.0,-10.469645,0.65500003,3200.0,0.281
32,0.84225255,0.16680343,0.20236893,0.055128086,660.0,-10.15965,0.645,3300.0,0.28500003
33,0.84253633,0.16711287,0.20242791,0.05529697,680.0,-9.734601,0.63,3400.0,0.282
34,0.84290427,0.16708864,0.20251253,0.055368923,700.0,-8.600977,0.655,3500.0,0.272
35,0.8432523,0.16731834,0.2025874,0.05550315,720.0,-7.8479476,0.755,3600.0,0.268
36,0.8435416,0.16771495,0.20265594,0.05567985,740.0,-8.934359,0.71000004,3700.0,0.26599997
37,0.84383535,0.1678565,0.20271894,0.055800594,760.0,-7.16848,0.73999995,3800.0,0.286
38,0.84413016,0.16837041,0.20279355,0.05598378,780.0,-7.421775,0.77000004,3900.0,0.27799997
39,0.8444864,0.16884321,0.2028743,0.056175865,800.0,-6.847037,0.79,4000.0,0.27999997
40,0.844924,0.16928895,0.20297575,0.0563549,820.0,-7.687153,0.69000006,4100.0,0.26099998
41,0.84522706,0.16955747,0.20304945,0.05650126,840.0,-6.103998,0.755,4200.0,0.262
42,0.845688,0.16993268,0.20315567,0.056637846,860.0,-6.3812127,0.71999997,4300.0,0.264
43,0.84606636,0.17024833,0.20324557,0.056763835,880.0,-5.2596207,0.77500004,4400.0,0.277
44,0.8464818,0.17057729,0.20333412,0.056868248,900.0,-4.5085287,0.755,4500.0,0.29000002
45,0.84695035,0.17088638,0.20343563,0.056961574,920.0,-5.7822714,0.745,4600.0,0.269
46,0.84742993,0.17105699,0.20354994,0.057029117,940.0,-5.006611,0.755,4700.0,0.284
47,0.84786576,0.17130454,0.2036514,0.05709554,960.0,-4.9251227,0.755,4800.0,0.27099997
48,0.84812057,0.17150564,0.20371005,0.05717492,980.0,-4.447831,0.775,4900.0,0.268
49,0.8484868,0.17184113,0.20378241,0.057281304,1000.0,-3.218734,0.855,5000.0,0.251
