epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8562748,0.104296565,0.20368509,0.036176376,20.0,-3.0662026,0.025,100.0,0.025999999
1,0.8560292,0.10298745,0.20370384,0.035991568,40.0,-5.133853,0.020000000298023225,200.0,0.02799999974668026
2,0.8567621,0.1047741,0.20378551,0.035870012,60.0,-6.965431,0.015000000223517418,300.0,0.026999999
3,0.85700864,0.10610819,0.2039024,0.036796965,80.0,-8.663912,0.02500000037252903,400.0,0.028
4,0.8566454,0.107584216,0.203877,0.038052857,100.0,-10.11262,0.045000001415610315,500.0,0.047
5,0.8567053,0.10837932,0.20397095,0.039619125,120.0,-11.16807,0.08500000163912773,600.0,0.061
6,0.85640013,0.10916285,0.20383856,0.041074872,140.0,-11.694437,0.13500000573694707,700.0,0.075
7,0.85634506,0.109879754,0.20383373,0.04243945,160.0,-12.262142,0.19500000178813934,800.0,0.148
8,0.856312,0.11042106,0.20381145,0.043414697,180.0,-13.022868,0.24000001,900.0,0.17300001
9,0.8567359,0.11099982,0.20392242,0.044255763,200.0,-13.56365,0.3,1000.0,0.226
10,0.85678405,0.11091337,0.20397858,0.04494172,220.0,-13.342624,0.36,1100.0,0.277
11,0.856856,0.11097958,0.20399503,0.045296174,240.0,-14.586281,0.305,1200.0,0.253
12,0.85669184,0.11106732,0.20394802,0.045580503,260.0,-14.607283,0.34,1300.0,0.29099998
13,0.85662603,0.111206695,0.20394449,0.045899376,280.0,-13.481171,0.435,1400.0,0.34199998
14,0.8562832,0.11128652,0.20389037,0.046009984,300.0,-12.885824,0.45,1500.0,0.33600003
15,0.8560522,0.11202141,0.20389147,0.046492662,320.0,-12.377968,0.51,1600.0,0.33400002
16,0.85619545,0.112260185,0.20392814,0.046888832,340.0,-12.288933,0.49499997,1700.0,0.342
17,0.8565952,0.11243608,0.20397344,0.047071837,360.0,-13.257326,0.47000003,1800.0,0.33
18,0.856959,0.11253967,0.20400496,0.04721459,380.0,-12.965304,0.49499997,1900.0,0.378
19,0.8572974,0.11257937,0.2040672,0.047357764,400.0,-13.970571,0.465,2000.0,0.4
20,0.8574215,0.1124002,0.20410156,0.047530588,420.0,-14.882419,0.46999997,2100.0,0.42
21,0.8575338,0.11247543,0.20412907,0.047598947,440.0,-14.140993,0.53000003,2200.0,0.38099998
22,0.8574408,0.11250806,0.20410934,0.047623765,460.0,-14.828931,0.505,2300.0,0.41300002
23,0.8574006,0.11276593,0.20410816,0.047850333,480.0,-14.784055,0.51,2400.0,0.39699998
24,0.8575142,0.11316395,0.20413633,0.04815166,500.0,-10.670212,0.65500003,2500.0,0.386
25,0.8576786,0.11340066,0.20419173,0.04837258,520.0,-12.495718,0.56,2600.0,0.421
26,0.857708,0.113502085,0.20421214,0.048493538,540.0,-13.614843,0.54499996,2700.0,0.41399997
27,0.85777175,0.113627136,0.20425817,0.04856448,560.0,-13.707181,0.575,2800.0,0.411
28,0.85806096,0.11368723,0.20432425,0.048532054,580.0,-12.845019,0.60499996,2900.0,0.39299998
29,0.8582063,0.11380742,0.20435032,0.048477102,600.0,-11.67865,0.64,3000.0,0.396
30,0.85827464,0.1138622,0.20438059,0.048426315,620.0,-13.527891,0.615,3100.0,0.425
31,0.858465,0.1139005,0.20442787,0.048383802,640.0,-12.651687,0.66499996,3200.0,0.43600002
32,0.8586292,0.11392635,0.2044545,0.04831015,660.0,-13.097796,0.64,3300.0,0.371
33,0.85881776,0.113943696,0.20448236,0.048249073,680.0,-14.119153,0.59000003,3400.0,0.412
34,0.85900414,0.11392973,0.20453206,0.048219465,700.0,-11.401462,0.65500003,3500.0,0.421
35,0.8590859,0.11404214,0.20454732,0.04818435,720.0,-9.6938,0.76,3600.0,0.38799998
36,0.8592016,0.11399295,0.20457654,0.048136007,740.0,-13.9066925,0.6,3700.0,0.42599997
37,0.85937375,0.11403638,0.20461348,0.04809882,760.0,-11.938527,0.645,3800.0,0.38900003
38,0.8594712,0.11405729,0.20463148,0.048084393,780.0,-10.100813,0.65999997,3900.0,0.40500003
39,0.85957015,0.11408712,0.20465465,0.04806033,800.0,-8.06282,0.735,4000.0,0.40399998
40,0.8596654,0.11413209,0.20467904,0.048050925,820.0,-8.057818,0.72499996,4100.0,0.4
41,0.8597868,0.11424732,0.20470472,0.048052922,840.0,-6.639369,0.755,4200.0,0.42399997
42,0.8599985,0.11440627,0.2047399,0.048063874,860.0,-5.7647505,0.71,4300.0,0.42200002
43,0.86027926,0.11466533,0.20479515,0.048132602,880.0,-5.5382247,0.755,4400.0,0.43800002
44,0.86054945,0.11494495,0.20485461,0.048184212,900.0,-6.439003,0.685,4500.0,0.402
45,0.86079913,0.115305975,0.20490369,0.0482461,920.0,-3.6074421,0.77,4600.0,0.389
46,0.86099017,0.115564905,0.2049449,0.04827629,940.0,-4.0738854,0.78499997,4700.0,0.375
47,0.8611404,0.11571713,0.20496805,0.048279542,960.0,-4.4406195,0.71000004,4800.0,0.38099998
48,0.8611721,0.1157755,0.20497426,0.04824952,980.0,-4.019246,0.69,4900.0,0.399
49,0.8611762,0.11583664,0.20498462,0.048213504,1000.0,-3.964396,0.725,5000.0,0.39599997
