epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85817415,0.12954456,0.2039537,0.036624547,20.0,-2.9450507,0.030000000819563867,100.0,0.0279999990016222
1,0.8585547,0.12652808,0.20424303,0.036078345,40.0,-4.945019,0.030000000819563867,200.0,0.038
2,0.8582228,0.12751204,0.20398316,0.03582383,60.0,-6.829521,0.015000000223517418,300.0,0.038
3,0.8579281,0.12785126,0.20380268,0.03570329,80.0,-8.626329,0.05000000074505806,400.0,0.0259999992325902
4,0.8584213,0.12804048,0.20390305,0.03571255,100.0,-10.567048,0.04000000059604645,500.0,0.038
5,0.858795,0.128552,0.2039885,0.03573816,120.0,-11.952366,0.04000000096857548,600.0,0.038
6,0.8591341,0.12964554,0.20399776,0.03584278,140.0,-12.960093,0.07500000074505805,700.0,0.044999998
7,0.8592531,0.13031135,0.20401008,0.036087003,160.0,-13.101007,0.17999999,800.0,0.079
8,0.85893947,0.13047494,0.20397301,0.036281962,180.0,-13.856615,0.19500001,900.0,0.13
9,0.8589035,0.130804,0.2039557,0.03641746,200.0,-13.7436695,0.29500002,1000.0,0.16199999
10,0.8591221,0.13097347,0.20395975,0.036524687,220.0,-13.4301405,0.325,1100.0,0.22999999
11,0.8593176,0.13086584,0.20399137,0.036651183,240.0,-14.155989,0.34499997,1200.0,0.30900002
12,0.8592626,0.13050148,0.20401081,0.03673271,260.0,-15.367292,0.35,1300.0,0.344
13,0.8592455,0.1304114,0.20397612,0.036838178,280.0,-14.90877,0.355,1400.0,0.328
14,0.859475,0.13078278,0.20399848,0.03693457,300.0,-12.628073,0.46000004,1500.0,0.367
15,0.8592795,0.13077877,0.20398064,0.037019312,320.0,-12.124646,0.475,1600.0,0.376
16,0.85949916,0.13093151,0.20402357,0.03707675,340.0,-12.365072,0.515,1700.0,0.40500003
17,0.85958654,0.1308145,0.20404808,0.03712388,360.0,-13.036974,0.475,1800.0,0.42399997
18,0.8598565,0.13074322,0.2040815,0.037141446,380.0,-13.129428,0.54,1900.0,0.421
19,0.86006624,0.13070723,0.20412841,0.03715116,400.0,-14.418039,0.45999998,2000.0,0.42
20,0.86042565,0.13086228,0.20417242,0.037152078,420.0,-14.31661,0.49499997,2100.0,0.40299997
21,0.8607594,0.13105007,0.20422137,0.037135016,440.0,-15.335184,0.5,2200.0,0.39499998
22,0.86098117,0.13115802,0.20426545,0.037140045,460.0,-14.193735,0.575,2300.0,0.43
23,0.8612787,0.13138944,0.20430961,0.037146617,480.0,-13.807124,0.58500004,2400.0,0.421
24,0.86155397,0.13168192,0.20435257,0.03721397,500.0,-11.405093,0.66999996,2500.0,0.445
25,0.8619038,0.13194418,0.20442474,0.037290663,520.0,-12.778757,0.655,2600.0,0.44
26,0.8622805,0.13226308,0.20448849,0.037361443,540.0,-10.924154,0.75,2700.0,0.42599997
27,0.86260974,0.13267672,0.20455775,0.037447535,560.0,-9.469996,0.8,2800.0,0.43600002
28,0.8627904,0.13288797,0.2045968,0.037463162,580.0,-10.892775,0.72,2900.0,0.469
29,0.863085,0.13300799,0.20465377,0.037477084,600.0,-10.054472,0.78000003,3000.0,0.468
30,0.86332655,0.13316919,0.20470671,0.037477404,620.0,-9.882184,0.785,3100.0,0.45900002
31,0.86354244,0.13330941,0.2047523,0.03746656,640.0,-9.374774,0.71999997,3200.0,0.46999997
32,0.86380035,0.13346972,0.20480485,0.037457455,660.0,-8.960306,0.76000005,3300.0,0.45099998
33,0.86389893,0.13366242,0.2048244,0.037449464,680.0,-8.457407,0.785,3400.0,0.47999996
34,0.86411846,0.13373648,0.20486791,0.037432533,700.0,-8.657088,0.765,3500.0,0.446
35,0.8642685,0.1338117,0.20490232,0.037413638,720.0,-9.919044,0.76000005,3600.0,0.45699996
36,0.864449,0.1338199,0.2049489,0.03739922,740.0,-8.793686,0.77,3700.0,0.46100003
37,0.86463654,0.13393556,0.20498529,0.03737156,760.0,-8.906105,0.73,3800.0,0.44899997
38,0.86478215,0.13389349,0.20502582,0.037347123,780.0,-9.276252,0.67,3900.0,0.46199998
39,0.8648354,0.13392113,0.2050355,0.03731407,800.0,-8.8542385,0.73,4000.0,0.43800002
40,0.8649338,0.13402794,0.20505483,0.037279576,820.0,-9.19254,0.735,4100.0,0.458
41,0.86504763,0.13405508,0.20508066,0.037245557,840.0,-8.801619,0.71999997,4200.0,0.44899997
42,0.8651675,0.13406353,0.20511028,0.03721509,860.0,-8.140098,0.725,4300.0,0.442
43,0.8652977,0.13416451,0.20513937,0.037197385,880.0,-6.983033,0.78499997,4400.0,0.432
44,0.86537904,0.13417813,0.2051647,0.03716311,900.0,-8.499568,0.73999995,4500.0,0.43800002
45,0.8654709,0.1341251,0.2051867,0.037138797,920.0,-8.00471,0.74,4600.0,0.45699996
46,0.86555517,0.13413708,0.20521455,0.0371128,940.0,-6.3869224,0.81000006,4700.0,0.45899996
47,0.86564124,0.13408212,0.205247,0.037090763,960.0,-7.1240854,0.795,4800.0,0.442
48,0.86567366,0.1341566,0.20524982,0.037049,980.0,-5.9795547,0.78499997,4900.0,0.452
49,0.86569726,0.13412614,0.20525536,0.037006497,1000.0,-9.439093,0.72,5000.0,0.444
