epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8557086,0.099258006,0.20454809,0.033927526,10.0,-2.7311606,0.05000000074505806,50.0,0.03399999924004078
1,0.8546484,0.09874775,0.20416431,0.033630993,20.0,-4.905155,0.020000000298023225,100.0,0.023999999463558196
2,0.85469353,0.09875684,0.20411673,0.033632204,30.0,-6.644597,0.05000000074505806,150.0,0.03400000035762787
3,0.85457647,0.098083235,0.20419364,0.033565506,40.0,-8.483602,0.04000000059604645,200.0,0.031999998912215236
4,0.8545154,0.0985111,0.2041252,0.033664163,50.0,-10.322195,0.0,250.0,0.017999999597668646
5,0.8542978,0.09859718,0.20409039,0.033787817,60.0,-10.900605,0.10000000223517418,300.0,0.0519999984651804
6,0.8543356,0.09892973,0.20410797,0.03403671,70.0,-12.430578,0.08000000193715096,350.0,0.045999996
7,0.85422814,0.09890809,0.20417853,0.03428772,80.0,-13.204741,0.1300000064074993,400.0,0.076
8,0.85421324,0.09953184,0.20418005,0.034567684,90.0,-14.218457,0.09000000283122063,450.0,0.088
9,0.85434026,0.099944316,0.20415446,0.034801386,100.0,-14.337384,0.13000000715255738,500.0,0.11800001
10,0.85457075,0.10006072,0.20416594,0.03499356,110.0,-14.301392,0.21,550.0,0.146
11,0.8544442,0.100249745,0.20411246,0.035132054,120.0,-15.64831,0.21000000238418579,600.0,0.146
12,0.85427684,0.10022421,0.20407753,0.035249487,130.0,-14.969501,0.27000001072883606,650.0,0.21199998
13,0.85427123,0.10031495,0.20407371,0.03537434,140.0,-17.004868,0.22,700.0,0.19600001
14,0.854163,0.100375034,0.2040303,0.035402384,150.0,-14.4574995,0.34000000059604646,750.0,0.25
15,0.8541037,0.1004382,0.20400484,0.03547809,160.0,-17.146051,0.3,800.0,0.262
16,0.8540617,0.100550234,0.20397954,0.035578858,170.0,-16.477428,0.34,850.0,0.292
17,0.8540929,0.10049375,0.2040133,0.03562913,180.0,-18.369526,0.34,900.0,0.332
18,0.8541004,0.100793995,0.20401959,0.03573448,190.0,-15.240008,0.44,950.0,0.286
19,0.8541258,0.10083351,0.2040259,0.03575425,200.0,-15.414075,0.45,1000.0,0.31399998
20,0.8540103,0.10085627,0.20401642,0.035784002,210.0,-16.684807,0.41000003,1050.0,0.348
21,0.85399866,0.10090427,0.2040393,0.035787348,220.0,-17.619287,0.39,1100.0,0.37199998
22,0.85402554,0.10105016,0.20404807,0.035765633,230.0,-16.75563,0.45,1150.0,0.372
23,0.85438716,0.10116704,0.2041389,0.03576387,240.0,-16.239254,0.38,1200.0,0.35999998
24,0.85475063,0.1014181,0.20422831,0.035790134,250.0,-15.541052,0.45999998,1250.0,0.382
25,0.8550976,0.10172303,0.2042953,0.035800412,260.0,-14.331192,0.53000003,1300.0,0.35799998
26,0.85530823,0.101576984,0.20434065,0.035776973,270.0,-14.147077,0.51,1350.0,0.42200002
27,0.8556093,0.10175808,0.20438609,0.03579833,280.0,-14.51595,0.50000006,1400.0,0.41
28,0.8558668,0.10196898,0.20443428,0.035847984,290.0,-15.605204,0.53000003,1450.0,0.41800004
29,0.8560336,0.10221288,0.20447716,0.035916053,300.0,-14.27944,0.54,1500.0,0.456
30,0.85621977,0.10263004,0.2045075,0.035997737,310.0,-14.056523,0.59,1550.0,0.41200003
31,0.85632694,0.10320947,0.20452166,0.036125846,320.0,-12.598403,0.65,1600.0,0.41600004
32,0.856441,0.10349287,0.20455532,0.036178593,330.0,-12.484388,0.65,1650.0,0.452
33,0.85674363,0.103707574,0.20461793,0.03620344,340.0,-10.321905,0.75,1700.0,0.498
34,0.85696113,0.10385873,0.20467138,0.03623725,350.0,-15.139496,0.6,1750.0,0.46999997
35,0.85725766,0.10409786,0.20471342,0.036271162,360.0,-13.321344,0.63,1800.0,0.446
36,0.85767394,0.104474105,0.2047801,0.036317796,370.0,-9.940475,0.72999996,1850.0,0.43
37,0.8580055,0.10482533,0.20484003,0.036366716,380.0,-9.416666,0.78000003,1900.0,0.45
38,0.85844344,0.10521243,0.20491977,0.03642051,390.0,-9.7762575,0.75,1950.0,0.464
39,0.8586809,0.10536788,0.20497322,0.036447495,400.0,-10.625779,0.78000003,2000.0,0.492
40,0.8590559,0.10569753,0.20505182,0.03649354,410.0,-8.127875,0.74,2050.0,0.454
41,0.85938185,0.105937555,0.20511213,0.036517587,420.0,-10.546278,0.71,2100.0,0.45
42,0.8597124,0.1061186,0.2051673,0.036522675,430.0,-9.6475315,0.73,2150.0,0.452
43,0.8600871,0.10629352,0.20523605,0.03654052,440.0,-8.486655,0.8,2200.0,0.43
44,0.8603571,0.10636993,0.20530191,0.036547698,450.0,-6.410347,0.77000004,2250.0,0.51
45,0.86065406,0.10655663,0.20535617,0.03655963,460.0,-6.2238913,0.85,2300.0,0.446
46,0.8608656,0.106732294,0.20540759,0.036573756,470.0,-6.181443,0.8,2350.0,0.508
47,0.8612566,0.10690427,0.2054872,0.036605008,480.0,-5.1954975,0.80999994,2400.0,0.478
48,0.86162984,0.107083045,0.20557201,0.036632594,490.0,-4.7256823,0.78000003,2450.0,0.486
49,0.8618972,0.10727713,0.20561914,0.03665378,500.0,-5.982769,0.77,2500.0,0.45
50,0.8622204,0.107349135,0.20568767,0.036666293,510.0,-5.0453086,0.78000003,2550.0,0.47599998
