epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8608545,0.124105595,0.20386223,0.038530547,20.0,-2.7187762,0.030000000447034835,100.0,0.021
1,0.86200064,0.12375492,0.20410565,0.037726793,40.0,-4.791141,0.020000000298023225,200.0,0.036000002
2,0.8630004,0.12579854,0.20418978,0.038931042,60.0,-6.627632,0.04000000096857548,300.0,0.033
3,0.862951,0.12796181,0.2040793,0.04097371,80.0,-7.602893,0.125,400.0,0.04499999918043614
4,0.8620084,0.1289652,0.2039468,0.042576626,100.0,-9.109098,0.13000000566244124,500.0,0.083000004
5,0.8617989,0.12976448,0.20388487,0.043366972,120.0,-9.590933,0.175,600.0,0.14000002
6,0.8618455,0.13086617,0.20388468,0.04415446,140.0,-10.823336,0.22999999,700.0,0.188
7,0.86147106,0.13061233,0.203829,0.04436084,160.0,-11.457297,0.245,800.0,0.20199999
8,0.8613623,0.13056014,0.20386818,0.044843487,180.0,-11.276205,0.37,900.0,0.239
9,0.8611037,0.13070673,0.20382628,0.045156475,200.0,-12.516443,0.34,1000.0,0.26200002
10,0.8610748,0.130213,0.20384498,0.045166116,220.0,-11.568735,0.44500002,1100.0,0.296
11,0.8607132,0.129614,0.20383862,0.04520969,240.0,-12.330162,0.425,1200.0,0.329
12,0.8608726,0.12952733,0.2039017,0.045275822,260.0,-12.407575,0.48000002,1300.0,0.30699998
13,0.86060935,0.12906258,0.20390335,0.045472458,280.0,-14.61953,0.41,1400.0,0.36900002
14,0.86103296,0.12917899,0.20397112,0.04569284,300.0,-13.321726,0.445,1500.0,0.329
15,0.8612013,0.12922068,0.20399979,0.045792446,320.0,-12.680658,0.505,1600.0,0.35900003
16,0.8613984,0.1291442,0.20402494,0.045735404,340.0,-14.3456545,0.47999996,1700.0,0.345
17,0.861571,0.12911049,0.20408066,0.045848724,360.0,-13.865985,0.505,1800.0,0.392
18,0.86151445,0.12902908,0.20409611,0.045883365,380.0,-15.420865,0.48499995,1900.0,0.409
19,0.8615365,0.12908232,0.20408928,0.045913238,400.0,-16.115513,0.455,2000.0,0.359
20,0.8616139,0.12914695,0.20408055,0.045955826,420.0,-13.476476,0.58000004,2100.0,0.408
21,0.8615198,0.12903272,0.20407316,0.045982365,440.0,-15.399973,0.55,2200.0,0.43600002
22,0.8615057,0.12903532,0.20406814,0.046014927,460.0,-15.737744,0.54499996,2300.0,0.39299998
23,0.86154616,0.12884782,0.20408924,0.045994483,480.0,-15.137996,0.555,2400.0,0.38799998
24,0.8615759,0.12880568,0.20410457,0.045996636,500.0,-17.894537,0.505,2500.0,0.41300002
25,0.8616379,0.12860973,0.20413211,0.046052523,520.0,-16.070185,0.56499994,2600.0,0.43600002
26,0.86166525,0.12848543,0.20413637,0.04604168,540.0,-16.70512,0.57,2700.0,0.42599997
27,0.8618061,0.12845966,0.20414658,0.046022862,560.0,-17.711018,0.5,2800.0,0.39000002
28,0.861985,0.12841263,0.20418641,0.046052292,580.0,-17.056953,0.505,2900.0,0.40699998
29,0.86211157,0.12839846,0.20420429,0.046051793,600.0,-16.730473,0.515,3000.0,0.38500002
30,0.8621998,0.12839033,0.20421143,0.04605728,620.0,-14.453198,0.61,3100.0,0.406
31,0.8623403,0.12839049,0.20423344,0.046078194,640.0,-14.885312,0.61499995,3200.0,0.423
32,0.8624481,0.1283505,0.20426035,0.046148602,660.0,-13.533974,0.68500006,3300.0,0.41300002
33,0.8625239,0.12842627,0.2042729,0.046217322,680.0,-16.227467,0.63,3400.0,0.408
34,0.8626091,0.12841366,0.20429263,0.046219602,700.0,-15.897764,0.62,3500.0,0.396
35,0.86271936,0.12835924,0.2043151,0.046238165,720.0,-16.264357,0.585,3600.0,0.42599997
36,0.8628551,0.12838419,0.20434678,0.04622844,740.0,-15.6979065,0.65,3700.0,0.38300002
37,0.8629379,0.1283774,0.20437637,0.046242174,760.0,-14.588072,0.67999995,3800.0,0.408
38,0.863032,0.12833397,0.20440087,0.04624276,780.0,-15.592634,0.645,3900.0,0.39800003
39,0.8630295,0.12827247,0.20441559,0.046237808,800.0,-17.283209,0.525,4000.0,0.432
40,0.86316156,0.12821017,0.20445108,0.046204485,820.0,-13.968234,0.64,4100.0,0.433
41,0.8632269,0.12822302,0.2044758,0.04622827,840.0,-15.228436,0.59499997,4200.0,0.406
42,0.8632414,0.12813105,0.2044886,0.04623818,860.0,-11.07654,0.69,4300.0,0.435
43,0.8633453,0.12830657,0.20451383,0.046290163,880.0,-14.120352,0.58500004,4400.0,0.41899997
44,0.8634556,0.12863363,0.20453937,0.046435572,900.0,-13.212082,0.66999996,4500.0,0.40100002
45,0.863582,0.12863518,0.20455804,0.046431657,920.0,-11.691723,0.69500005,4600.0,0.41300002
46,0.8637226,0.12867045,0.20458218,0.046402402,940.0,-10.513672,0.725,4700.0,0.40299997
47,0.8638004,0.12871413,0.20459834,0.046378985,960.0,-11.753193,0.695,4800.0,0.40099996
48,0.8638895,0.12880082,0.20461969,0.046404555,980.0,-9.912363,0.65999997,4900.0,0.39499998
49,0.8640916,0.12898947,0.20465353,0.0465243,1000.0,-7.603181,0.63500005,5000.0,0.394
