epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.86174756,0.12231574,0.20398112,0.03741979,20.0,-2.9242854,0.030000000447034835,100.0,0.033
1,0.86245364,0.12412723,0.20391703,0.036406405,40.0,-5.000943,0.02500000074505806,200.0,0.025
2,0.8615384,0.12378305,0.20393226,0.037532683,60.0,-6.9934587,0.045000001043081286,300.0,0.034
3,0.8614135,0.12508939,0.20388074,0.03837223,80.0,-8.384348,0.0550000011920929,400.0,0.029999997
4,0.8614806,0.12632866,0.20379046,0.039751094,100.0,-9.574408,0.1,500.0,0.051
5,0.86136734,0.12676995,0.20383501,0.040853553,120.0,-10.26523,0.18500002,600.0,0.09
6,0.86096925,0.12871262,0.2036483,0.042380482,140.0,-10.601891,0.215,700.0,0.107999995
7,0.86073095,0.12915364,0.20358598,0.0437007,160.0,-10.654955,0.31,800.0,0.163
8,0.8607956,0.12891494,0.20363787,0.044422247,180.0,-11.925644,0.28000003,900.0,0.243
9,0.8609481,0.1289667,0.20373061,0.04509134,200.0,-11.279867,0.41500002,1000.0,0.259
10,0.86107445,0.12890436,0.20378938,0.04530209,220.0,-11.677468,0.42999998,1100.0,0.32000002
11,0.86100674,0.12906757,0.20377085,0.04550294,240.0,-13.544985,0.37000003,1200.0,0.317
12,0.86097354,0.12927915,0.20377798,0.045646068,260.0,-13.395322,0.435,1300.0,0.308
13,0.8610004,0.12924506,0.20378199,0.04578313,280.0,-14.572301,0.41499996,1400.0,0.328
14,0.8611058,0.12938094,0.20375463,0.045946814,300.0,-13.462125,0.45499998,1500.0,0.331
15,0.86123276,0.12939556,0.20379786,0.0461743,320.0,-13.6354265,0.44500002,1600.0,0.352
16,0.86118394,0.12945816,0.20381653,0.046236705,340.0,-13.398401,0.43499994,1700.0,0.373
17,0.8613079,0.12975655,0.20384543,0.046262816,360.0,-10.530022,0.5500001,1800.0,0.359
18,0.86139584,0.13000512,0.2038118,0.046309315,380.0,-12.783652,0.5,1900.0,0.36
19,0.86131775,0.12992385,0.20377073,0.046282962,400.0,-12.935982,0.505,2000.0,0.378
20,0.8612753,0.1297705,0.2037817,0.0461804,420.0,-14.492584,0.48000002,2100.0,0.39499998
21,0.8610017,0.12976433,0.20372553,0.04620337,440.0,-13.399861,0.515,2200.0,0.419
22,0.8608123,0.12975027,0.20368986,0.04620666,460.0,-13.640144,0.555,2300.0,0.412
23,0.86072206,0.12971796,0.20365469,0.046179038,480.0,-12.25851,0.63,2400.0,0.422
24,0.86079425,0.12967394,0.20366606,0.04622197,500.0,-14.274752,0.575,2500.0,0.402
25,0.86071235,0.12955932,0.20366149,0.04626339,520.0,-15.402278,0.585,2600.0,0.43800002
26,0.86082155,0.12953667,0.20367809,0.04627824,540.0,-14.315737,0.58000004,2700.0,0.41
27,0.86092156,0.12948887,0.20371015,0.04628774,560.0,-14.640219,0.615,2800.0,0.41
28,0.8611182,0.1294722,0.20375612,0.0462727,580.0,-12.032774,0.72999996,2900.0,0.40200004
29,0.8612749,0.12937993,0.20378897,0.04629828,600.0,-12.701742,0.7,3000.0,0.431
30,0.8613664,0.12934601,0.20381615,0.046415374,620.0,-13.055862,0.665,3100.0,0.44900003
31,0.86161023,0.12935619,0.20387025,0.04643838,640.0,-15.672144,0.575,3200.0,0.406
32,0.86170816,0.12929049,0.20390816,0.046499453,660.0,-13.443868,0.71000004,3300.0,0.45
33,0.8618431,0.12935005,0.20393367,0.046528336,680.0,-13.919495,0.65500003,3400.0,0.422
34,0.8620013,0.12950568,0.20396717,0.046579406,700.0,-12.331826,0.715,3500.0,0.455
35,0.8622182,0.12970765,0.20399961,0.046598524,720.0,-13.566566,0.675,3600.0,0.417
36,0.862309,0.12982233,0.20401867,0.046666738,740.0,-12.833995,0.705,3700.0,0.412
37,0.862424,0.12983279,0.20405526,0.046757422,760.0,-12.288111,0.725,3800.0,0.423
38,0.8625326,0.12982543,0.20408764,0.046748325,780.0,-11.849821,0.71500003,3900.0,0.406
39,0.8625742,0.12993754,0.20410183,0.04674929,800.0,-11.426122,0.735,4000.0,0.43999997
40,0.86264914,0.12991436,0.20413022,0.046718903,820.0,-10.524808,0.735,4100.0,0.41599998
41,0.8626663,0.12990022,0.20413609,0.046711307,840.0,-11.533724,0.71,4200.0,0.42
42,0.8627555,0.129867,0.20415828,0.04667511,860.0,-12.708798,0.695,4300.0,0.427
43,0.86276513,0.12986903,0.20418549,0.04668527,880.0,-10.662608,0.73,4400.0,0.445
44,0.8627747,0.13005616,0.20420702,0.04674649,900.0,-9.438423,0.71,4500.0,0.41
45,0.86269444,0.13038833,0.20419641,0.046824683,920.0,-8.149406,0.76,4600.0,0.412
46,0.8627818,0.1305054,0.20422597,0.046910144,940.0,-8.264692,0.64,4700.0,0.417
47,0.8629162,0.13049896,0.20424923,0.04693782,960.0,-9.16786,0.71,4800.0,0.423
48,0.86303824,0.1305357,0.20427935,0.046952337,980.0,-10.473279,0.67,4900.0,0.408
49,0.8632091,0.13061243,0.20431165,0.04696751,1000.0,-7.016904,0.78000003,5000.0,0.408
