# {"env_id": "FetchPush-v1", "t_start": 1574265621.827447} 
r,l,t
-22.0,50,3.695396
-16.0,50,6.177372
-21.0,50,8.364663
-16.0,50,10.605387
-13.0,50,13.014442
-10.0,50,15.750649
-31.0,50,18.48561
-23.0,50,20.780075
-32.0,50,22.981711
-12.0,50,25.131779
-14.0,50,27.354912
-25.0,50,29.498016
-19.0,50,31.661414
